1,AALI,Astra Agro Lestari Tbk.,09 Des 1997,"1,924,688,333",Utama
540,NOBU,Bank Nationalnobu Tbk.,20 Mei 2013,"4,556,256,627",Utama
541,NPGF,Nusa Palapa Gemilang Tbk.,14 Apr 2021,"3,240,235,840",Utama
542,NRCA,Nusa Raya Cipta Tbk.,27 Jun 2013,"2,496,258,344",Utama
543,NTBK,Nusatama Berkah Tbk.,09 Feb 2022,"2,700,011,364",Pengembangan
544,NUSA,Sinergi Megah Internusa Tbk.,12 Jul 2018,"7,700,000,148",Pengembangan
545,NZIA,Nusantara Almazia Tbk.,25 Sep 2019,"2,197,540,705",UTAMA
546,OASA,Maharaksa Biru Energi Tbk.,18 Jul 2016,"358,600,000",Pengembangan
547,OBMD,OBM Drilchem Tbk.,08 Des 2021,"732,005,900",Pengembangan
548,OCAP,Onix Capital Tbk.,10 Okt 2003,"273,200,000",Pengembangan
549,OILS,Indo Oil Perkasa Tbk.,06 Sep 2021,"454,056,563",Pengembangan
550,OKAS,Ancora Indonesia Resources Tbk,29 Mar 2006,"1,765,927,777",Pengembangan
551,OLIV,Oscar Mitra Sukses Sejahtera T,17 Mei 2022,"1,900,000,000",Akselerasi
552,OMRE,Indonesia Prima Property Tbk,22 Ags 1994,"1,745,000,000",Pengembangan
553,OPMS,Optima Prima Metal Sinergi Tbk,23 Sep 2019,"1,000,000,000",Pengembangan
554,PADI,Minna Padi Investama Sekuritas,09 Jan 2012,"11,307,246,524",Utama
555,PALM,Provident Investasi Bersama Tb,08 Okt 2012,"7,119,540,356",Pengembangan
556,PAMG,Bima Sakti Pertiwi Tbk.,05 Jul 2019,"3,125,000,000",Utama
557,PANI,Pratama Abadi Nusa Industri Tb,18 Sep 2018,"13,530,000,000",Pengembangan
558,PANR,Panorama Sentrawisata Tbk.,18 Sep 2001,"1,200,000,000",Utama
559,PANS,Panin Sekuritas Tbk.,31 Mei 2000,"720,000,000",Utama
560,PBID,Panca Budi Idaman Tbk.,13 Des 2017,"1,875,000,000",Utama
561,PBRX,Pan Brothers Tbk.,16 Ags 1990,"6,478,295,611",Utama
562,PBSA,Paramita Bangun Sarana Tbk.,28 Sep 2016,"3,000,000,000",Utama
563,PCAR,Prima Cakrawala Abadi Tbk.,29 Des 2017,"1,166,666,700",Pengembangan
564,PDES,Destinasi Tirta Nusantara Tbk,08 Jul 2008,"715,000,000",Pengembangan
565,PEGE,Panca Global Kapital Tbk.,24 Jun 2005,"2,833,417,056",Pengembangan
566,PEHA,Phapros Tbk.,26 Des 2018,"840,000,000",Utama
567,PGAS,Perusahaan Gas Negara Tbk.,15 Des 2003,"24,241,508,196",Utama
568,PGJO,Tourindo Guide Indonesia Tbk.,08 Jan 2020,"759,859,095",Akselerasi
569,PGLI,Pembangunan Graha Lestari Inda,05 Apr 2000,"488,000,000",Pengembangan
570,PGUN,Pradiksi Gunatama Tbk.,07 Jul 2020,"4,998,360,000",Utama
571,PICO,Pelangi Indah Canindo Tbk,23 Sep 1996,"568,375,000",Pengembangan
572,PJAA,Pembangunan Jaya Ancol Tbk.,02 Jul 2004,"1,599,999,996",Utama
573,PKPK,Perdana Karya Perkasa Tbk,11 Jul 2007,"600,000,000",Pengembangan
574,PLAN,Planet Properindo Jaya Tbk.,15 Sep 2020,"892,863,180",Akselerasi
575,PLAS,Polaris Investama Tbk,16 Mar 2001,"1,184,200,000",PENGEMBANGAN
576,PLIN,Plaza Indonesia Realty Tbk.,15 Jun 1992,"3,550,000,000",Utama
577,PMJS,Putra Mandiri Jembar Tbk.,18 Des 2019,"13,755,600,000",Pengembangan
578,PMMP,Panca Mitra Multiperdana Tbk.,18 Des 2020,"2,353,000,000",Utama
579,PNBN,Bank Pan Indonesia Tbk,29 Des 1982,"23,837,645,998",Utama
580,PNBS,Bank Panin Dubai Syariah Tbk.,15 Jan 2014,"38,425,504,906",Utama
581,PNGO,Pinago Utama Tbk.,31 Ags 2020,"781,250,000",Pengembangan
582,PNIN,Paninvest Tbk.,20 Sep 1983,"4,068,323,920",Utama
583,PNLF,Panin Financial Tbk.,14 Jun 1983,"32,022,073,293",UTAMA
584,PNSE,Pudjiadi & Sons Tbk.,01 Mei 1990,"797,813,496",Pengembangan
585,POLA,Pool Advista Finance Tbk.,16 Nov 2018,"2,729,385,300",Pengembangan
586,POLI,Pollux Hotels Group Tbk.,10 Jan 2019,"2,010,526,400",Pengembangan
587,POLL,Pollux Properties Indonesia Tb,11 Jul 2018,"8,318,823,600",Pengembangan
588,POLU,Golden Flower Tbk.,26 Jun 2019,"750,000,000",Pengembangan
589,POLY,Asia Pacific Fibers Tbk,12 Mar 1991,"2,495,753,334",Pengembangan
590,POOL,Pool Advista Indonesia Tbk.,20 Mei 1991,"2,341,366,264",Pengembangan
591,PORT,Nusantara Pelabuhan Handal Tbk,16 Mar 2017,"2,813,941,985",Pengembangan
592,POSA,Bliss Properti Indonesia Tbk.,10 Mei 2019,"8,388,870,206",Pengembangan
593,POWR,Cikarang Listrindo Tbk.,14 Jun 2016,"16,087,156,000",Utama
594,PPGL,Prima Globalindo Logistik Tbk.,20 Jul 2020,"771,178,020",Akselerasi
595,PPRE,PP Presisi Tbk.,24 Nov 2017,"10,224,271,000",Utama
596,PPRO,PP Properti Tbk.,19 Mei 2015,"61,675,671,883",Utama
597,PRAS,Prima Alloy Steel Universal Tb,12 Jul 1990,"701,043,478",Utama
598,PRDA,Prodia Widyahusada Tbk.,07 Des 2016,"937,500,000",Utama
599,PRIM,Royal Prima Tbk.,15 Mei 2018,"3,393,434,905",Pengembangan
600,PSAB,J Resources Asia Pasifik Tbk.,22 Apr 2003,"26,460,000,000",Pengembangan
601,PSDN,Prasidha Aneka Niaga Tbk,18 Okt 1994,"1,440,000,000",Pengembangan
602,PSGO,Palma Serasih Tbk.,25 Nov 2019,"18,850,000,000",Pengembangan
603,PSKT,Red Planet Indonesia Tbk.,19 Sep 1995,"10,351,231,636",PENGEMBANGAN
604,PSSI,Pelita Samudera Shipping Tbk.,05 Des 2017,"5,417,063,153",Utama
605,PTBA,Bukit Asam Tbk.,23 Des 2002,"11,520,659,250",Utama
606,PTDU,Djasa Ubersakti Tbk.,08 Des 2020,"1,500,000,000",Pengembangan
607,PTIS,Indo Straits Tbk.,12 Jul 2011,"550,165,300",Utama
608,PTPP,PP (Persero) Tbk.,09 Feb 2010,"6,199,897,354",Utama
609,PTPW,Pratama Widya Tbk.,07 Feb 2020,"878,187,500",Pengembangan
610,PTRO,Petrosea Tbk.,21 Mei 1990,"1,008,605,000",Utama
611,PTSN,Sat Nusapersada Tbk,08 Nov 2007,"5,314,344,000",Utama
612,PTSP,Pioneerindo Gourmet Internatio,30 Mei 1994,"220,808,000",PENGEMBANGAN
613,PUDP,Pudjiadi Prestige Tbk.,18 Nov 1994,"329,560,000",UTAMA
614,PURA,Putra Rajawali Kencana Tbk.,22 Jan 2020,"5,968,695,782",Pengembangan
615,PURE,Trinitan Metals and Minerals T,09 Okt 2019,"1,375,181,505",Utama
616,PURI,Puri Global Sukses Tbk.,08 Sep 2020,"1,000,000,000",Pengembangan
617,PWON,Pakuwon Jati Tbk.,09 Okt 1989,"48,159,602,400",UTAMA
618,PYFA,Pyridam Farma Tbk,16 Okt 2001,"535,080,000",Pengembangan
619,PZZA,Sarimelati Kencana Tbk.,23 Mei 2018,"3,021,875,000",Utama
620,RAFI,Sari Kreasi Boga Tbk.,05 Ags 2022,"3,128,090,000",Pengembangan
621,RAJA,Rukun Raharja Tbk.,19 Apr 2006,"4,227,082,500",Utama
622,RALS,Ramayana Lestari Sentosa Tbk.,24 Jul 1996,"7,096,000,000",Utama
623,RANC,Supra Boga Lestari Tbk.,07 Jun 2012,"1,564,487,500",Pengembangan
624,RBMS,Ristia Bintang Mahkotasejati T,19 Des 1997,"2,656,212,826",Utama
625,RCCC,Utama Radar Cahaya Tbk.,02 Ags 2022,"750,000,000",Akselerasi
626,RDTX,Roda Vivatex Tbk,14 Mei 1990,"268,800,000",Utama
627,REAL,Repower Asia Indonesia Tbk.,06 Des 2019,"6,633,610,151",Pengembangan
628,RELI,Reliance Sekuritas Indonesia T,13 Jul 2005,"1,800,000,000",Utama
629,RICY,Ricky Putra Globalindo Tbk,22 Jan 1998,"641,717,510",UTAMA
630,RIGS,Rig Tenders Indonesia Tbk.,05 Mar 1990,"609,130,000",Pengembangan
631,RIMO,Rimo International Lestari Tbk,10 Nov 2000,"45,080,600,000",PENGEMBANGAN
632,RISE,Jaya Sukses Makmur Sentosa Tbk,09 Jul 2018,"10,945,000,000",Pengembangan
633,RMBA,Bentoel Internasional Investam,05 Mar 1990,"36,401,136,250",Utama
634,RMKE,RMK Energy Tbk.,07 Des 2021,"4,375,000,000",Utama
635,ROCK,Rockfields Properti Indonesia,10 Sep 2020,"1,435,185,100",Pengembangan
636,RODA,Pikko Land Development Tbk.,22 Okt 2001,"13,592,128,209",Pengembangan
637,RONY,Aesler Grup Internasional Tbk.,09 Apr 2020,"1,250,000,000",Pengembangan
638,ROTI,Nippon Indosari Corpindo Tbk.,28 Jun 2010,"6,186,488,888",Utama
639,RSGK,Kedoya Adyaraya Tbk.,08 Sep 2021,"929,675,000",Utama
640,RUIS,Radiant Utama Interinsco Tbk.,12 Jul 2006,"770,000,000",Pengembangan
641,RUNS,Global Sukses Solusi Tbk.,08 Sep 2021,"983,557,875",Akselerasi
642,SAFE,Steady Safe Tbk,15 Ags 1994,"615,145,012",PENGEMBANGAN
643,SAME,Sarana Meditama Metropolitan T,11 Jan 2013,"17,113,987,263",Pengembangan
644,SAMF,Saraswanti Anugerah Makmur Tbk,31 Mar 2020,"5,125,000,000",Utama
645,SAPX,Satria Antaran Prima Tbk.,03 Okt 2018,"833,333,300",Pengembangan
646,SATU,Kota Satu Properti Tbk.,05 Nov 2018,"1,375,000,000",Pengembangan
647,SBAT,Sejahtera Bintang Abadi Textil,08 Apr 2020,"4,752,933,437",Pengembangan
648,SBMA,Surya Biru Murni Acetylene Tbk,08 Sep 2021,"929,926,282",Pengembangan
649,SCCO,Supreme Cable Manufacturing &,20 Jul 1982,"205,583,400",Utama
650,SCMA,Surya Citra Media Tbk.,16 Jul 2002,"73,970,569,505",Utama
651,SCNP,Selaras Citra Nusantara Perkas,07 Sep 2020,"2,500,000,000",Pengembangan
652,SCPI,Organon Pharma Indonesia Tbk.,06 Ags 1990,"3,600,000",
653,SDMU,Sidomulyo Selaras Tbk.,12 Jul 2011,"1,135,225,000",Pengembangan
654,SDPC,Millennium Pharmacon Internati,07 Mei 1990,"1,274,000,000",Utama
655,SDRA,Bank Woori Saudara Indonesia 1,15 Des 2006,"8,482,552,020",Utama
656,SEMA,Semacom Integrated Tbk.,10 Jan 2022,"1,347,078,185",Pengembangan
657,SFAN,Surya Fajar Capital Tbk.,19 Jun 2019,"1,359,934,021",Pengembangan
658,SGER,Sumber Global Energy Tbk.,10 Ags 2020,"3,723,711,125",Pengembangan
659,SGRO,Sampoerna Agro Tbk.,18 Jun 2007,"1,818,622,000",Utama
660,SHID,Hotel Sahid Jaya International,08 Mei 1990,"1,119,326,168",Pengembangan
661,SHIP,Sillo Maritime Perdana Tbk.,16 Jun 2016,"2,719,790,000",Utama
662,SICO,Sigma Energy Compressindo Tbk.,08 Apr 2022,"910,000,000",Pengembangan
663,SIDO,Industri Jamu dan Farmasi Sido,18 Des 2013,"30,000,000,000",Utama
664,SILO,Siloam International Hospitals,12 Sep 2013,"13,006,125,000",Utama
665,SIMA,Siwani Makmur Tbk,03 Jun 1994,"442,589,871",PENGEMBANGAN
666,SIMP,Salim Ivomas Pratama Tbk.,09 Jun 2011,"15,816,310,000",Utama
667,SINI,Singaraja Putra Tbk.,08 Nov 2019,"473,284,050",Pengembangan
668,SIPD,Sreeya Sewu Indonesia Tbk.,27 Des 1996,"1,339,102,579",Pengembangan
669,SKBM,Sekar Bumi Tbk.,28 Sep 2012,"1,730,103,217",Pengembangan
670,SKLT,Sekar Laut Tbk.,08 Sep 1993,"690,740,500",Pengembangan
671,SKRN,Superkrane Mitra Utama Tbk.,11 Okt 2018,"1,500,000,000",PENGEMBANGAN
672,SKYB,Northcliff Citranusa Indonesia,07 Jul 2010,"585,000,000",Pengembangan
673,SLIS,Gaya Abadi Sempurna Tbk.,07 Okt 2019,"2,000,000,000",Pengembangan
674,SMAR,Smart Tbk.,20 Nov 1992,"2,872,193,366",Pengembangan
675,SMBR,Semen Baturaja (Persero) Tbk.,28 Jun 2013,"9,932,534,336",Utama
676,SMCB,Solusi Bangun Indonesia Tbk.,10 Ags 1977,"9,019,381,973",Utama
677,SMDM,Suryamas Dutamakmur Tbk.,12 Okt 1995,"4,772,138,237",PENGEMBANGAN
678,SMDR,Samudera Indonesia Tbk.,05 Jul 1999,"3,275,120,000",Utama
679,SMGR,Semen Indonesia (Persero) Tbk.,08 Jul 1991,"5,931,520,000",Utama
680,SMKL,Satyamitra Kemas Lestari Tbk.,11 Jul 2019,"3,418,085,290",Utama
681,SMKM,Sumber Mas Konstruksi Tbk.,09 Mar 2022,"1,253,000,000",Akselerasi
682,SMMA,Sinarmas Multiartha Tbk.,05 Jul 1995,"6,367,664,717",Utama
683,SMMT,Golden Eagle Energy Tbk.,01 Des 1997,"3,150,000,000",Pengembangan
684,SMRA,Summarecon Agung Tbk.,07 Mei 1990,"16,508,568,358",Utama
685,SMRU,SMR Utama Tbk.,10 Okt 2011,"12,499,385,782",Pengembangan
686,SMSM,Selamat Sempurna Tbk.,09 Sep 1996,"5,758,675,440",Utama
687,SNLK,Sunter Lakeside Hotel Tbk.,29 Mar 2021,"450,000,000",Pengembangan
688,SOCI,Soechi Lines Tbk.,03 Des 2014,"7,059,000,000",Utama
689,SOFA,Boston Furniture Industries Tb,07 Jul 2020,"1,653,574,499",Akselerasi
690,SOHO,Soho Global Health Tbk.,08 Sep 2020,"1,269,168,239",Utama
691,SONA,Sona Topas Tourism Industry Tb,21 Jul 1992,"331,200,000",Utama
692,SOSS,Shield On Service Tbk.,06 Nov 2018,"662,306,705",Pengembangan
693,SOTS,Satria Mega Kencana Tbk.,10 Des 2018,"1,000,000,075",Pengembangan
694,SPMA,Suparma Tbk.,16 Nov 1994,"3,154,092,216",UTAMA
695,SPTO,Surya Pertiwi Tbk.,14 Mei 2018,"2,700,000,000",Utama
696,SQMI,Wilton Makmur Indonesia Tbk.,15 Jul 2004,"15,537,591,429",Pengembangan
697,SRAJ,Sejahteraraya Anugrahjaya Tbk.,11 Apr 2011,"12,000,705,445",Utama
698,SRIL,Sri Rejeki Isman Tbk.,17 Jun 2013,"20,452,176,844",Pengembangan
699,SRSN,Indo Acidatama Tbk,11 Jan 1993,"6,020,000,000",Utama
700,SRTG,Saratoga Investama Sedaya Tbk.,26 Jun 2013,"13,564,835,000",Utama
701,SSIA,Surya Semesta Internusa Tbk.,27 Mar 1997,"4,705,249,440",Utama
702,SSMS,Sawit Sumbermas Sarana Tbk.,12 Des 2013,"9,525,000,000",Utama
703,SSTM,Sunson Textile Manufacture Tbk,20 Ags 1997,"1,170,909,181",PENGEMBANGAN
704,STAA,Sumber Tani Agung Resources Tb,10 Mar 2022,"10,903,372,600",Utama
705,STAR,Buana Artha Anugerah Tbk.,13 Jul 2011,"4,800,000,602",Utama
706,STTP,Siantar Top Tbk.,16 Des 1996,"1,310,000,000",Pengembangan
707,SUGI,Sugih Energy Tbk.,19 Jun 2002,"24,811,541,414",PENGEMBANGAN
708,SULI,SLJ Global Tbk.,21 Mar 1994,"3,986,916,802",Pengembangan
709,SUPR,Solusi Tunas Pratama Tbk.,11 Okt 2011,"1,137,579,698",Pengembangan
710,SURE,Super Energy Tbk.,05 Okt 2018,"1,497,576,771",Pengembangan
711,SWAT,Sriwahana Adityakarta Tbk.,08 Jun 2018,"3,019,200,000",Pengembangan
712,SWID,Saraswanti Indoland Developmen,07 Jul 2022,"5,385,000,000",Pengembangan
713,TALF,Tunas Alfin Tbk.,17 Jan 2014,"1,353,435,000",Pengembangan
714,TAMA,Lancartama Sejati Tbk.,10 Feb 2020,"1,200,000,007",Pengembangan
715,TAMU,Pelayaran Tamarin Samudra Tbk.,10 Mei 2017,"37,500,000,000",Pengembangan
716,TAPG,Triputra Agro Persada Tbk.,12 Apr 2021,"19,852,540,000",Utama
717,TARA,Agung Semesta Sejahtera Tbk.,11 Jul 2014,"10,069,645,750",UTAMA
718,TAXI,Express Transindo Utama Tbk.,02 Nov 2012,"10,223,647,156",UTAMA
719,TAYS,Jaya Swarasa Agung Tbk.,06 Des 2021,"1,098,920,000",Pengembangan
720,TBIG,Tower Bersama Infrastructure T,26 Okt 2010,"22,656,999,445",Utama
721,TBLA,Tunas Baru Lampung Tbk.,14 Feb 2000,"5,342,098,939",Utama
722,TBMS,Tembaga Mulia Semanan Tbk.,23 Mei 1990,"367,340,000",Pengembangan
723,TCID,Mandom Indonesia Tbk.,30 Sep 1993,"201,066,667",Utama
724,TCPI,Transcoal Pacific Tbk.,06 Jul 2018,"5,000,000,000",Pengembangan
725,TDPM,Tridomain Performance Material,09 Apr 2018,"10,485,050,500",Pengembangan
726,TEBE,Dana Brata Luhur Tbk.,18 Nov 2019,"1,285,000,000",Utama
727,TECH,Indosterling Technomedia Tbk.,04 Jun 2020,"1,256,300,000",Pengembangan
728,TELE,Omni Inovasi Indonesia Tbk.,12 Jan 2012,"7,302,194,889",Pengembangan
729,TFAS,Telefast Indonesia Tbk.,17 Sep 2019,"1,666,666,500",Pengembangan
730,TFCO,Tifico Fiber Indonesia Tbk.,26 Feb 1980,"4,823,076,400",Pengembangan
731,TGKA,Tigaraksa Satria Tbk.,11 Jun 1990,"918,492,750",Pengembangan
732,TGRA,Terregra Asia Energy Tbk.,16 Mei 2017,"2,750,000,000",Utama
733,TIFA,KDB Tifa Finance Tbk.,08 Jul 2011,"3,552,213,000",Pengembangan
734,TINS,Timah Tbk.,19 Okt 1995,"7,447,753,454",Utama
735,TIRA,Tira Austenite Tbk,27 Jul 1993,"588,000,000",Pengembangan
736,TIRT,Tirta Mahakam Resources Tbk,13 Des 1999,"1,011,774,750",Pengembangan
737,TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,03 Apr 1990,"3,113,223,570",UTAMA
738,TLDN,Teladan Prima Agro Tbk.,12 Apr 2022,"12,946,530,200",Utama
739,TLKM,Telkom Indonesia (Persero) Tbk,14 Nov 1995,"99,062,216,600",Utama
740,TMAS,Temas Tbk.,07 Sep 2003,"5,705,150,000",UTAMA
741,TMPO,Tempo Intimedia Tbk.,08 Jan 2001,"1,058,333,250",Pengembangan
742,TNCA,Trimuda Nuansa Citra Tbk.,28 Jun 2018,"421,640,000",Pengembangan
743,TOBA,TBS Energi Utama Tbk.,06 Jul 2012,"8,049,964,000",Utama
744,TOOL,Rohartindo Nusantara Luas Tbk.,09 Ags 2022,"2,050,000,000",Pengembangan
745,TOPS,Totalindo Eka Persada Tbk.,16 Jun 2017,"33,330,000,000",Utama
746,TOTL,Total Bangun Persada Tbk.,25 Jul 2006,"3,410,000,000",Utama
747,TOTO,Surya Toto Indonesia Tbk.,30 Okt 1990,"10,320,000,000",Pengembangan
748,TOWR,Sarana Menara Nusantara Tbk.,08 Mar 2010,"51,014,625,000",Utama
749,TOYS,Sunindo Adipersada Tbk.,06 Ags 2020,"1,435,000,712",Pengembangan
750,TPIA,Chandra Asri Petrochemical Tbk,26 Mei 2008,"86,511,545,092",Pengembangan
751,TPMA,Trans Power Marine Tbk.,20 Feb 2013,"2,633,300,000",Pengembangan
752,TRAM,Trada Alam Minera Tbk.,10 Sep 2008,"49,643,627,934",Pengembangan
753,TRGU,Cerestar Indonesia Tbk.,08 Jul 2022,"7,945,412,700",Pengembangan
754,TRIL,Triwira Insanlestari Tbk.,28 Jan 2008,"1,200,000,000",Pengembangan
755,TRIM,Trimegah Sekuritas Indonesia T,31 Jan 2000,"7,109,300,000",Utama
756,TRIN,Perintis Triniti Properti Tbk.,15 Jan 2020,"4,404,475,825",Pengembangan
757,TRIO,Trikomsel Oke Tbk.,14 Apr 2009,"26,007,494,645",Pengembangan
758,TRIS,Trisula International Tbk.,28 Jun 2012,"3,141,443,806",Pengembangan
759,TRJA,Transkon Jaya Tbk.,27 Ags 2020,"1,510,200,000",Utama
760,TRST,Trias Sentosa Tbk.,02 Jul 1990,"2,808,000,000",Utama
761,TRUE,Triniti Dinamik Tbk.,10 Jun 2021,"7,570,890,600",Pengembangan
762,TRUK,Guna Timur Raya Tbk.,23 Mei 2018,"435,000,000",PENGEMBANGAN
763,TRUS,Trust Finance Indonesia Tbk,28 Nov 2002,"800,000,000",PENGEMBANGAN
764,TSPC,Tempo Scan Pacific Tbk.,17 Jun 1994,"4,509,864,300",Utama
765,TUGU,Asuransi Tugu Pratama Indonesi,28 Mei 2018,"1,777,777,800",Pengembangan
766,TURI,Tunas Ridean Tbk.,16 Mei 1995,"5,580,000,000",Utama
767,UANG,Pakuan Tbk.,06 Jul 2020,"1,210,000,000",Pengembangan
768,UCID,Uni-Charm Indonesia Tbk.,20 Des 2019,"4,156,572,300",Utama
769,UFOE,Damai Sejahtera Abadi Tbk.,01 Feb 2021,"2,287,500,000",Pengembangan
770,ULTJ,Ultra Jaya Milk Industry & Tra,02 Jul 1990,"11,553,528,000",Utama
771,UNIC,Unggul Indah Cahaya Tbk.,06 Nov 1989,"383,331,363",Utama
772,UNIQ,Ulima Nitra Tbk.,08 Mar 2021,"3,138,983,000",Utama
773,UNIT,Nusantara Inti Corpora Tbk,18 Apr 2002,"75,422,200",PENGEMBANGAN
774,UNSP,Bakrie Sumatera Plantations Tb,06 Mar 1990,"2,500,162,344",Pengembangan
775,UNTR,United Tractors Tbk.,19 Sep 1989,"3,730,135,136",Utama
776,UNVR,Unilever Indonesia Tbk.,11 Jan 1982,"38,150,000,000",Utama
777,URBN,Urban Jakarta Propertindo Tbk.,10 Des 2018,"3,232,122,640",Pengembangan
778,UVCR,Trimegah Karya Pratama Tbk.,27 Jul 2021,"2,000,097,881",Akselerasi
779,VICI,Victoria Care Indonesia Tbk.,17 Des 2020,"6,708,000,000",Utama
780,VICO,Victoria Investama Tbk.,08 Jul 2013,"10,064,568,363",Utama
781,VINS,Victoria Insurance Tbk.,28 Sep 2015,"1,460,573,616",PENGEMBANGAN
782,VIVA,Visi Media Asia Tbk.,21 Nov 2011,"16,464,270,400",Pengembangan
783,VOKS,Voksel Electric Tbk.,20 Des 1990,"4,155,602,595",Utama
784,VRNA,Verena Multi Finance Tbk.,25 Jun 2008,"5,687,353,997",Pengembangan
785,WAPO,Wahana Pronatural Tbk.,22 Jun 2001,"1,240,923,111",Pengembangan
786,WEGE,Wijaya Karya Bangunan Gedung T,30 Nov 2017,"9,572,000,000",Utama
787,WEHA,WEHA Transportasi Indonesia Tb,31 Mei 2007,"1,460,554,819",Utama
788,WGSH,Wira Global Solusi Tbk.,06 Des 2021,"1,042,500,000",Akselerasi
789,WICO,Wicaksana Overseas Internation,08 Ags 1994,"1,268,950,977",Pengembangan
790,WIFI,Solusi Sinergi Digital Tbk.,30 Des 2020,"2,050,292,287",Utama
791,WIIM,Wismilak Inti Makmur Tbk.,18 Des 2012,"2,099,873,760",Utama
792,WIKA,Wijaya Karya (Persero) Tbk.,29 Okt 2007,"8,969,951,372",Utama
793,WINR,Winner Nusantara Jaya Tbk.,25 Apr 2022,"5,235,200,000",Utama
794,WINS,Wintermar Offshore Marine Tbk.,29 Nov 2010,"4,346,762,057",Utama
795,WIRG,WIR ASIA Tbk.,04 Apr 2022,"11,919,159,000",Pengembangan
796,WMPP,Widodo Makmur Perkasa Tbk.,06 Des 2021,"29,419,000,000",Utama
797,WMUU,Widodo Makmur Unggas Tbk.,02 Feb 2021,"12,941,176,500",Utama
798,WOMF,Wahana Ottomitra Multiartha Tb,13 Des 2004,"3,481,481,480",Utama
799,WOOD,Integra Indocabinet Tbk.,21 Jun 2017,"6,437,500,000",Utama
800,WOWS,Ginting Jaya Energi Tbk.,08 Nov 2019,"2,475,720,000",Pengembangan
801,WSBP,Waskita Beton Precast Tbk.,20 Sep 2016,"26,361,157,534",Pengembangan
802,WSKT,Waskita Karya (Persero) Tbk.,19 Des 2012,"28,806,807,016",Utama
803,WTON,Wijaya Karya Beton Tbk.,08 Apr 2014,"8,715,466,600",Utama
804,YELO,Yelooo Integra Datanet Tbk.,29 Okt 2018,"1,912,774,405",Pengembangan
805,YPAS,Yanaprima Hastapersada Tbk,05 Mar 2008,"668,000,089",PENGEMBANGAN
806,YULE,Yulie Sekuritas Indonesia Tbk.,12 Okt 2004,"1,785,000,000",PENGEMBANGAN
807,ZBRA,Dosni Roha Indonesia Tbk.,01 Ags 1991,"2,510,706,263",Pengembangan
808,ZINC,Kapuas Prima Coal Tbk.,16 Okt 2017,"25,250,000,000",Pengembangan
809,ZONE,Mega Perintis Tbk.,12 Des 2018,"870,171,478",Pengembangan
810,ZYRX,Zyrexindo Mandiri Buana Tbk.,30 Mar 2021,"1,333,333,704",Pengembangan